,Text
1315,@politico @HillaryClinton - @HillaryClinton burns threw more cash then a Saudi whats next a Hillary bobble head toy in a happy meal #Clinton
1316,@politico @HillaryClinton Good going Justin.
1317,@JunkScience @politico @HillaryClinton I hope he doesn't cause another wardrobe malfunction.
1318,@politico @HillaryClinton for sum1 claiming to be for the american worker you are not succeeding when you are fundraising w the elite rich
1319,@rusty044 @ditaknights @hillaryclinton Seriously? Every1 knows the party of Lincoln is now Dem- they switchd platforms 40 yrs ago #History
1320,". @HillaryClinton ,the MSM,&amp; anti-Trump ppl are in complete defense mode-they know change is coming..@realDonaldTrump will be the next POTUS"
1321,@HillaryClinton I dream of building a giant wall...
1322,"RT @schutzhund13: .@HillaryClinton 258/days since last #pressconference You can't hide forever
#HillarysHealth #seizure #saturday "
1323,RT @PoliticalAnt: Hillary's made it clear she's too much like a Repub for a while.   #Hillary
1324,"RT @EchoOwl: &gt;Hillary Clinton wants to help this kid
Her meddling in foreign policy is what put this kid on this situation. "
1325,"RT @bfraser747:  #LOUISIANA 

Why can't @HillaryClinton take some of that #ClintonCrimeFoundation  &amp; send some help to Louisiana https:"
1326,RT @terrymendozer: @HillaryClinton Clinton Foundation is slush fund! You give less than 10% to charity.  #ClintonCash
1327,"@HillaryClinton thank you for supporting gay couples! We've all made mistakes, and I'll continue to vote for you and encourage others!"
1328,@politico @HillaryClinton JT represent
1329,"@BroNamedBro @ABC @HillaryClinton Trump providing ""jobs"" to people he doesn't pay  - that's slavery."
1330,"@StyggeUlven @HillaryClinton you would like him to interview @realDonaldTrump? There's too many lies to get through in one sitting, granted."
1331,@realDonaldTrump @HillaryClinton What's wrong with loving yourself? White lives Matter! White Lives Matter! White Lives Matter!
1332,RT @Asolution4USA: @HillaryClinton Who do you think will be the next President of the United States? #HillaryClinton #TrumpPence16
1333,"RT @justjeffthings: . @HillaryClinton ,the MSM,&amp; anti-Trump ppl are in complete defense mode-they know change is coming..@realDonaldTrump w"
1334,RT @Hillary2016Pres: There is only one candidate who is capable of dealing with today's world. @HillaryClinton #Hillary2016 #GOPdebate http
1335,"RT @bfraser747:  #LOUISIANA 

Why can't @HillaryClinton take some of that #ClintonCrimeFoundation  &amp; send some help to Louisiana https:"
1336,"RT @bfraser747:  LOUISIANA 
Why can't @HillaryClinton take some of that #ClintonCrimeFoundation money &amp; send some help to Louisiana https:"
1337,@HillaryClinton how about the Clinton foundation sending some of the money you have to help the LA flood victims? Where's the $ hill?
1338,"@BroNamedBro @ABC @HillaryClinton Jobs?  What jobs?  Minimum wage ""help""? Trump providing ""jobs"" to people he doesn't pay  - that's slavery."
1339,"@CaptKink @Dave_Barabas @HillaryClinton Kid? I am 32.. I feel like I am still 22. If I don't shave, I can look 42"
1340,RT @Asolution4USA: @HillaryClinton Who do you think will be the next President of the United States? #HillaryClinton #TrumpPence16
1341,"RT @zachhaller: .@HillaryClinton didn't stop accepting #ClintonFoundation $$ when at State like she said so
Why wld we believe this?
https:"
1342,@HillaryClinton @realDonaldTrump @FBI @doj Hillary u &amp; bill had ur fun ruined USA now its ur turn2 GET PHUQED @SECRETSERVICE CUFFEM STUFFEM
1343,RT @heypayattn: @zachhaller @HillaryClinton She'll create another charity that will cater exclusively to the rich and powerful at home and
1344,"@its_MrBlings @HillaryClinton to be the Messiah. Wow. Well, I must sleep. It was awesome talking to you about this! Bro in Christ, blessings"
1345,RT @AppSame: The Clinton Foundation will no longer take money from Foreign Governments if @HillaryClinton Wins Because she all our cash to
1346,"@HillaryClinton, if she were the photo op type, could travel to Florida and highlight how gop don't give a rip about wmn contracting Zika"
1347,RT @GDVegasK: @zachhaller @HillaryClinton proof they know of the wrongdoing. why else would they agree to stop.
1348,"RT @bfraser747:  LOUISIANA 
Why can't @HillaryClinton take some of that #ClintonCrimeFoundation money &amp; send some help to Louisiana https:"
1349,"@bfraser747 @HillaryClinton U don't really think she's in this to help ppl, do you?"
1350,"RT @Hillary2016Pres: ""Making America the clean energy superpower of the 21st century."" @HillaryClinton #Hillary2016 #GOPdebate "
1351,RT @thorntoncrowe: @Samsays5 @karmasquirrely @HillaryClinton yes. She stole documents that was evidence for Nixon. Trying to rig things. So
1352,@DineshDSouza @HillaryClinton Well Nancy noI cant. But her foundation sure attracts a lot of foriegn money for favors. A jelly bean
1353,"RT @Hillary2016Pres: ""Making America the clean energy superpower of the 21st century."" @HillaryClinton #Hillary2016 #GOPdebate "
1354,"RT @Zanting: @1jren @rusty044 @DitaKnights @HillaryClinton Why do her supporters want us beheaded by illegal #MEX criminals...?

."
1355,RT @FUNDERWOODHOC: Don't mistake my comments on @realDonaldTrump or @HillaryClinton as support for either! I plan to beat both~ F.U.  htt
1356,@PPact Your have a black woman  on the table sick! #BLM  do not vote for @HillaryClinton  who supports #plannedparenthood #abortions
1357,@MomCLW @HillaryClinton okay so don't vote for her
1358,@BroNamedBro @ABC @HillaryClinton In fact HRC has been very supportive and spoken candidly in support of the Black Lives Matter movement.
1359,RT @StopStopHillary: NORTH CAROLINA: Historic Black church says Supporting @HillaryClinton is like being with an abusive ex-spouse https:
1360,"RT @bfraser747:  LOUISIANA 
Why can't @HillaryClinton take some of that #ClintonCrimeFoundation money &amp; send some help to Louisiana https:"
1361,"RT @EchoOwl: &gt;Hillary Clinton wants to help this kid
Her meddling in foreign policy is what put this kid on this situation. "
1362,RT @dryheat115: Remember @HillaryClinton is all 4 INCREASING number of MUSLIM immigrants! #NeverHillary THIS COULD BE YOUR DAUGHTER https:/
1363,"RT @bfraser747:  #LOUISIANA 

Why can't @HillaryClinton take some of that #ClintonCrimeFoundation  &amp; send some help to Louisiana https:"
1364,"RT @EchoOwl: &gt;Hillary Clinton wants to help this kid
Her meddling in foreign policy is what put this kid on this situation. "
1365,@SapienAgenda Those people who refuse to vote for @HillaryClinton unless I endorse her for president.  @Kaidinn
1366,"RT @bfraser747:  #LOUISIANA 

Why can't @HillaryClinton take some of that #ClintonCrimeFoundation  &amp; send some help to Louisiana https:"
1367,@HillaryClinton Care to explain this? 
1368,"RT @bfraser747:  #LOUISIANA 

Why can't @HillaryClinton take some of that #ClintonCrimeFoundation  &amp; send some help to Louisiana https:"
1369,"RT @EchoOwl: &gt;Hillary Clinton wants to help this kid
Her meddling in foreign policy is what put this kid on this situation. "
1370,"@HillaryClinton as a lawyer you should already know that, and are obviously misleading your supporters #Treachery "
1371,"RT @shailenewoodley: ""If @HillaryClinton does nothing to address this issue yet continues into Nov promising Natives..."" #DakotaAccess http"
1372,"@HillaryClinton pushing gun controls big time, promoting Planned Parenthood. Her priorities are eschewed! Vote Trump "
1373,RT @dryheat115: Remember @HillaryClinton is all 4 INCREASING number of MUSLIM immigrants! #NeverHillary THIS COULD BE YOUR DAUGHTER https:/
1374,"RT @bfraser747:  #LOUISIANA 

Why can't @HillaryClinton take some of that #ClintonCrimeFoundation  &amp; send some help to Louisiana https:"
1375,"RT @bfraser747:  LOUISIANA 
Why can't @HillaryClinton take some of that #ClintonCrimeFoundation money &amp; send some help to Louisiana https:"
1376,RT @StopStopHillary: NORTH CAROLINA: Historic Black church says Supporting @HillaryClinton is like being with an abusive ex-spouse https:
1377,"It's an F'N poll, so I'd bet on Hillary having even better numbers. sgqmzq"
1378,RT @guntisanne: @FoxNewsSunday @HillaryClinton we want a press conference so you can answer our questions
1379,"@DoubtNQuestion @HillaryClinton Right? Although the ""Hey, the black dude told me to"" defense isn't so hot..."
1380,RT @LaAfena: I will retweet &amp; thank you for not stopping. Any woman who wants to vote for Hillary needs to see this 
1381,RT @LAPDCRD: Chief Beck &amp; other police leaders met @HillaryClinton to discuss trust with our communities sld3rPVju5 .
1382,RT @BrBd1977: @tradernob @edwardkyle123 @Hill_No_2016 @u2biker @4TheTruth2012 @HillaryClinton She sounded like everybody's hero today.
1383,@HillaryClinton Happy Birthday @billclinton
1384,@hillaryclinton  great picture
1385,Can I see a list of what .@HillaryClinton takes responsibility 4 while she was SoS? It would sure save me some time. 
1386,RT @cspanbus: Mississippi delegate @Kelly4Hillary shares her support for @HillaryClinton. @PHLDNC2016 @msdemocrats #cspanvoices 
1387,@HillaryClinton The Clinton Foundation is nothing more than a device to make them very rich &amp; Haitians poorer.  Hypocrites
1388,RT @TEN_GOP: @HillaryClinton BREAKING: Boston Globe calls for freeze of Clinton Foundation Donations
1389,"Happy #WorldPhotoDay to Lyin' Crooked @HillaryClinton!
#LockHerUp &amp; Join us at 
#RETWEET "
1390,"@HillaryClinton - ""...cuz you're gonna help me win since nobody likes me, but they like you, for some idiotic reason"""
1391,RT @Fxartist35: @HillaryClinton We want a full blown press conference. What are you afraid of? 
1392,@rolandsmartin @HillaryClinton because I'm guessing this is a bigger matter than it's been reported.
1393,RT @Dragonsnestling: @Tcromboo @HillaryClinton We want Hillary gone before she pulls a Merkel!
1394,@HillaryClinton A true testament to the endurance of love. Keep on loving!
1395,@HillaryClinton Happy Birthday to @billclinton from My mom my dad and my family. Can't wait for bill to be the first dude !
1396,@FoxNews @HillaryClinton How much time did Bill spend with his Coke Dealing Brother in the good ole Mena days?
1397,@ElkaSelzer @HillaryClinton Hillary who? Are you for 'it' ?? #CheetosJesus I'll pray for you #cult 
1398,RT @Zacherydtaylor: @HillaryClinton silent about #VoterSupression 18 states benefit you #ImWithHer #JillNotHill  htt
1399,"@HillaryClinton - ""...cuz you're gonna help me win since nobody likes me, but they like you, for some idiotic reason"""
1400,RT @Fxartist35: @HillaryClinton We want a full blown press conference. What are you afraid of? 
1401,@rolandsmartin @HillaryClinton because I'm guessing this is a bigger matter than it's been reported.
1402,RT @Dragonsnestling: @Tcromboo @HillaryClinton We want Hillary gone before she pulls a Merkel!
1403,@HillaryClinton A true testament to the endurance of love. Keep on loving!
1404,@HillaryClinton Happy Birthday to @billclinton from My mom my dad and my family. Can't wait for bill to be the first dude !
1405,@FoxNews @HillaryClinton How much time did Bill spend with his Coke Dealing Brother in the good ole Mena days?
1406,@ElkaSelzer @HillaryClinton Hillary who? Are you for 'it' ?? #CheetosJesus I'll pray for you #cult 
1407,RT @Zacherydtaylor: @HillaryClinton silent about #VoterSupression 18 states benefit you #ImWithHer #JillNotHill  htt
1408,"@HillaryClinton I understand ""tolerant"" bc this generation created BLM and abolished gender (ultimate tolerance), but why are they generous?"
1409,Hey @realDonaldTrump I found #WheresHillary has been. @HillaryClinton Confused in bed napping. #LeakedEmails are fun 
1410,"#WeirdConversationStarters
""My name is @HillaryClinton and I'd like you to vote for me."""
1411,"@AppSame @Terrydactle2016 @HillaryClinton 
Hillary and Bernie NWO bosses distribute flyers like this! s4H2rlc"
1412,"RT @DiamondandSilk: .@DiamondandSilk have a Precise and Clear Message for Crooked Hillary. @HillaryClinton is still a Crook in our Book.
ht"
1413,@filkowski @HillaryClinton You sure it's not a getup of all guys and gals named Willie for Hillary?
1414,@Maggie_Hassan SHAMEFUL! YOU Not Answering @HillaryClinton Trustworthy Ques. Will put you in peril like @KySecofState Denying #POTUS Obama
1415,"RT @iamgavinjames: Based off of this very poll, @HillaryClinton is unfit to be #POTUS! She lacks the integrity our country deserves! https:"
1416,RT @Asolution4USA: @HillaryClinton Who do you think will be the next President of the United States? #HillaryClinton #TrumpPence16
1417,"RT @bfraser747:  TRANSLATION 

#ClintonCrimeFoundation won't except foreign if @HillaryClinton wins instead OBAMA FOUNDATION will https:"
1418,"@cafeme2 @HillaryClinton haha I could care less about this, just think it's funny they try so hard planting morons at Trump rallies"
1419,"RT @myGianLuca: RT  @hillaryclinton NEEDS HELP with:
Standing, Sitting, Walking, Talking, Breathing,
&amp; SEIZURES 

#DropOutHillary "
1420,@HillaryClinton you mean back to prosperity and opportunity and affordability don't you?
1421,"RT @hawktchr: @HillaryClinton Saying ""Words Matter"" That is what they call 'rich'!
#liar #HillaryMurders #HillaryLostMe #HillaryLeaks #Hill"
1422,"@HillaryClinton &lt;-- Blowing kisses to LA while celebrating birthdays...&amp; while LA drowns!
#MakeAmericaGreatAgain 

"
1423,"@HillaryClinton Ok, it will be a BIG CONGRATULATIONS for BEATING YOU!!  We're NOT going BACK to the SAME OLD OBAMA CRAP!!!"
